User_ID,Region,Age_Group,Daily_Screen_Time,Subscription_Count,Monthly_Digital_Spend,Digital_Fatigue_Score,Sleep_Quality,Sentiment_Index,User_Review_Note,Lifestyle_Class
198,Africa,Gen X (41-56),4.62,6,30.25,6,Excellent,-0.14,"I have too many apps, but I don't know which ones to cut.",Balanced
199,Africa,Gen Z (18-24),8.87,3,24.04,5,Excellent,-0.13,"Digital wellness is important, but finding the right balance is challenging. (Fitness App mainly)",Balanced
200,LATAM,Millennial (25-40),5.32,5,50.94,5,Excellent,0.11,Screen time depends on work demands. Weekends are usually better.,Balanced
201,Asia-Pacific,Millennial (25-40),8.03,5,59.41,6,Good,-0.3,"Some subscriptions are useful, others are just taking up space and money. (TikTok mainly)",Balanced
202,North America,Gen Z (18-24),11.97,2,46.61,6,Good,-0.0,"Some subscriptions are useful, others are just taking up space and money.",Balanced
203,North America,Millennial (25-40),7.53,7,134.0,8,Good,-0.47,Too many ads and expensive subscriptions. I feel drained every day.,Balanced
204,Africa,Millennial (25-40),5.57,4,31.27,5,Fair,0.17,"Trying to be more mindful, but it's difficult in today's world. (Spotify mainly)",Balanced
205,Asia-Pacific,Gen Z (18-24),10.83,2,36.15,6,Fair,-0.09,"Trying to be more mindful, but it's difficult in today's world.",Balanced
206,North America,Gen Z (18-24),9.81,3,54.29,6,Fair,-0.27,"I have too many apps, but I don't know which ones to cut.",Balanced
207,North America,Gen X (41-56),3.81,4,72.58,5,Good,0.18,"I have too many apps, but I don't know which ones to cut. (Gaming Pass mainly)",Balanced
208,Asia-Pacific,Gen Z (18-24),11.11,2,30.69,7,Poor,-0.17,"Trying to be more mindful, but it's difficult in today's world.",Balanced
209,North America,Gen Z (18-24),8.17,3,52.22,5,Good,0.14,"I have too many apps, but I don't know which ones to cut. (Spotify mainly)",Balanced
210,North America,Gen X (41-56),4.84,5,94.82,5,Good,-0.04,"Trying to be more mindful, but it's difficult in today's world.",Balanced
211,Asia-Pacific,Boomer (57+),3.97,1,5.65,4,Excellent,0.41,My sleep improved once I started digital detox after 9 PM. Game changer!,Minimalist
212,Asia-Pacific,Millennial (25-40),7.51,5,33.46,7,Fair,-0.39,Too many ads and expensive subscriptions. I feel drained every day.,Balanced
213,Asia-Pacific,Gen Z (18-24),9.65,3,39.73,5,Poor,-0.16,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
214,Europe,Gen X (41-56),5.65,3,34.01,5,Good,0.03,"Trying to be more mindful, but it's difficult in today's world. (Email Premium mainly)",Balanced
215,Asia-Pacific,Boomer (57+),2.32,1,4.26,2,Good,0.63,Technology enables my creativity and professional growth. Love the digital ecosystem.,Minimalist
216,Europe,Gen X (41-56),3.97,4,74.2,5,Excellent,0.41,Found the right mix of subscriptions that actually add value to my life. (Email Premium mainly),Balanced
217,Europe,Gen X (41-56),5.17,3,57.82,4,Good,0.13,"Trying to be more mindful, but it's difficult in today's world. (Email Premium mainly)",Balanced
218,LATAM,Millennial (25-40),6.03,7,74.75,7,Poor,-0.26,"Trying to be more mindful, but it's difficult in today's world. (Gaming Pass mainly)",Balanced
219,Asia-Pacific,Millennial (25-40),6.81,4,24.8,5,Fair,-0.16,"Trying to be more mindful, but it's difficult in today's world.",Balanced
220,LATAM,Gen Z (18-24),8.58,2,20.96,5,Good,0.07,"Some subscriptions are useful, others are just taking up space and money. (Discord mainly)",Balanced
221,Asia-Pacific,Gen X (41-56),5.77,5,53.67,7,Good,-0.55,Quality of sleep has dropped noticeably since my screen time increased. (Discord mainly),Balanced
222,Asia-Pacific,Gen X (41-56),5.11,6,77.38,5,Fair,0.41,Found the right mix of subscriptions that actually add value to my life.,Balanced
223,North America,Boomer (57+),2.64,1,32.76,2,Good,0.87,Using apps for meditation and fitness really improved my overall wellness.,Minimalist
224,Europe,Millennial (25-40),7.53,4,52.91,6,Excellent,-0.22,Screen time depends on work demands. Weekends are usually better.,Balanced
225,Europe,Gen Z (18-24),10.3,2,33.16,6,Good,-0.27,"Digital wellness is important, but finding the right balance is challenging.",Balanced
226,Europe,Millennial (25-40),6.92,5,90.83,6,Good,-0.15,"Some subscriptions are useful, others are just taking up space and money.",Balanced
227,Middle East,Gen X (41-56),4.57,4,47.62,4,Excellent,0.18,"I have too many apps, but I don't know which ones to cut.",Balanced
228,Asia-Pacific,Gen X (41-56),5.85,3,51.21,4,Good,0.42,I've set healthy boundaries with screen time and feel much better now.,Balanced
229,Africa,Gen Z (18-24),7.93,2,7.99,5,Fair,0.14,"Trying to be more mindful, but it's difficult in today's world.",Balanced
230,Asia-Pacific,Millennial (25-40),7.83,5,53.25,6,Good,0.14,"Trying to be more mindful, but it's difficult in today's world.",Balanced
231,LATAM,Millennial (25-40),5.45,7,52.27,5,Excellent,-0.04,"Some subscriptions are useful, others are just taking up space and money. (Cloud Storage mainly)",Balanced
232,Asia-Pacific,Millennial (25-40),7.43,5,57.79,5,Poor,-0.07,"Digital wellness is important, but finding the right balance is challenging. (Netflix mainly)",Balanced
233,Asia-Pacific,Boomer (57+),3.27,2,0.0,2,Good,0.8,Technology enables my creativity and professional growth. Love the digital ecosystem.,Balanced
234,Asia-Pacific,Millennial (25-40),9.25,4,42.52,6,Poor,-0.25,"I use digital tools for work and entertainment, but I try to maintain balance. (Discord mainly)",Balanced
235,North America,Gen X (41-56),4.79,5,102.69,5,Good,-0.0,"Trying to be more mindful, but it's difficult in today's world. (Cloud Storage mainly)",Balanced
236,Asia-Pacific,Gen X (41-56),6.04,3,19.78,5,Good,0.16,"Digital wellness is important, but finding the right balance is challenging. (Email Premium mainly)",Balanced
237,Europe,Gen X (41-56),4.69,3,33.32,5,Excellent,0.08,"Digital wellness is important, but finding the right balance is challenging. (Gaming Pass mainly)",Balanced
238,North America,Millennial (25-40),7.56,5,101.16,7,Good,-0.33,"Some subscriptions are useful, others are just taking up space and money.",Balanced
239,Asia-Pacific,Gen X (41-56),6.61,6,80.02,7,Poor,-0.14,"Trying to be more mindful, but it's difficult in today's world.",Balanced
240,North America,Millennial (25-40),8.09,5,76.44,7,Good,-0.16,Screen time depends on work demands. Weekends are usually better. (Cloud Storage mainly),Balanced
241,Middle East,Millennial (25-40),4.86,6,93.83,6,Good,-0.42,"Digital fatigue is real. Between work emails and personal apps, I can't disconnect. (Instagram mainly)",Balanced
242,Middle East,Gen Z (18-24),7.19,4,55.32,6,Good,0.11,"Digital wellness is important, but finding the right balance is challenging.",Balanced
243,Africa,Millennial (25-40),6.53,5,40.49,6,Fair,-0.13,"Trying to be more mindful, but it's difficult in today's world.",Balanced
244,Europe,Millennial (25-40),7.26,5,74.58,6,Fair,-0.15,"I have too many apps, but I don't know which ones to cut.",Balanced
245,North America,Millennial (25-40),6.56,6,75.02155186096293,6,Fair,-0.17,"I have too many apps, but I don't know which ones to cut.",Balanced
246,Africa,Boomer (57+),1.47,2,9.32,2,Poor,0.55,Found the right mix of subscriptions that actually add value to my life.,Balanced
247,Asia-Pacific,Gen Z (18-24),10.76,3,30.63,7,Fair,-0.32,Screen time depends on work demands. Weekends are usually better.,Balanced
248,Middle East,Gen X (41-56),4.85,5,68.57,5,Good,0.37,I've set healthy boundaries with screen time and feel much better now.,Balanced
249,Middle East,Boomer (57+),2.26,1,8.83,2,Fair,0.81,Using apps for meditation and fitness really improved my overall wellness. (Cloud Storage mainly),Minimalist
250,Africa,Gen Z (18-24),9.21,2,21.64519078543852,5,Poor,-0.11,"Trying to be more mindful, but it's difficult in today's world.",Balanced
251,Europe,Gen X (41-56),5.61,4,67.32,5,Good,0.37,Using apps for meditation and fitness really improved my overall wellness. (Gaming Pass mainly),Balanced
252,Asia-Pacific,Millennial (25-40),7.61,5,53.07,6,Poor,-0.09,"I use digital tools for work and entertainment, but I try to maintain balance. (Netflix mainly)",Balanced
253,Africa,Gen Z (18-24),6.57,2,4.32,4,Fair,0.67,Using apps for meditation and fitness really improved my overall wellness.,Balanced
254,Europe,Millennial (25-40),6.37,4,78.41,5,Fair,0.27,"I use digital tools for work and entertainment, but I try to maintain balance. (Netflix mainly)",Balanced
255,North America,Boomer (57+),3.14,1,41.92,3,Good,0.33,"I use digital tools for work and entertainment, but I try to maintain balance. (TikTok mainly)",Minimalist
256,Asia-Pacific,Gen Z (18-24),9.81,3,24.56,7,Poor,-0.07,"I use digital tools for work and entertainment, but I try to maintain balance. (TikTok mainly)",Balanced
257,Middle East,Gen X (41-56),5.39,4,52.97,5,Good,0.31,"Some subscriptions are useful, others are just taking up space and money.",Balanced
258,Asia-Pacific,Millennial (25-40),8.97,6,63.52,7,Fair,-0.43,I've cancelled most services but still feel overwhelmed. Screen time is killing my sleep.,Balanced
259,Asia-Pacific,Boomer (57+),3.51,1,34.13,2,Fair,1.0,I've set healthy boundaries with screen time and feel much better now.,Minimalist
260,North America,Gen Z (18-24),8.83,12,58.92,5,Fair,0.28,Screen time depends on work demands. Weekends are usually better. (Instagram mainly),Balanced
261,Asia-Pacific,Gen X (41-56),4.86,4,54.27,5,Good,-0.2,"Digital wellness is important, but finding the right balance is challenging. (Spotify mainly)",Balanced
262,Middle East,Gen X (41-56),5.05,3,50.07,5,Fair,0.19,"Trying to be more mindful, but it's difficult in today's world. (Fitness App mainly)",Balanced
263,North America,Gen X (41-56),4.72,5,91.3,5,Excellent,0.23,"Digital wellness is important, but finding the right balance is challenging.",Balanced
264,Asia-Pacific,Boomer (57+),3.9,2,20.64,4,Excellent,0.59,Using apps for meditation and fitness really improved my overall wellness.,Balanced
265,Africa,Gen X (41-56),4.2,4,39.19,5,Good,0.19,"Trying to be more mindful, but it's difficult in today's world.",Balanced
266,LATAM,Gen Z (18-24),8.12,3,34.78,6,Fair,-0.1,"I have too many apps, but I don't know which ones to cut.",Balanced
267,Asia-Pacific,Millennial (25-40),7.24,5,47.79,6,Good,-0.26,"Digital wellness is important, but finding the right balance is challenging. (TikTok mainly)",Balanced
268,Asia-Pacific,Millennial (25-40),7.72,5,49.01,6,Fair,0.14,"I use digital tools for work and entertainment, but I try to maintain balance. (Discord mainly)",Balanced
269,Europe,Millennial (25-40),7.3,4,62.64000809674111,6,Good,-0.06,"I have too many apps, but I don't know which ones to cut. (Spotify mainly)",Balanced
270,Europe,Millennial (25-40),7.98,4,62.55015370920057,7,Good,-0.19,"Digital wellness is important, but finding the right balance is challenging. (YouTube Premium mainly)",Balanced
271,LATAM,Millennial (25-40),5.47,4,50.73,5,Fair,0.07,"Digital wellness is important, but finding the right balance is challenging.",Balanced
272,LATAM,Millennial (25-40),5.96,5,66.52,5,Excellent,0.29,Screen time depends on work demands. Weekends are usually better.,Balanced
273,Africa,Boomer (57+),2.16,2,4.91,2,Good,0.73,My sleep improved once I started digital detox after 9 PM. Game changer!,Balanced
274,Africa,Gen Z (18-24),7.76,3,19.4,5,Good,0.56,Found the right mix of subscriptions that actually add value to my life. (Spotify mainly),Balanced
275,Asia-Pacific,Boomer (57+),2.27,1,7.25,2,Good,0.67,Found the right mix of subscriptions that actually add value to my life. (Gaming Pass mainly),Minimalist
276,Asia-Pacific,Millennial (25-40),6.75,4,43.18,5,Poor,0.24,"I have too many apps, but I don't know which ones to cut.",Balanced
277,LATAM,Gen X (41-56),4.81,4,45.3,4,Good,0.59,I've set healthy boundaries with screen time and feel much better now. (Discord mainly),Balanced
278,Asia-Pacific,Gen X (41-56),4.19,4,44.54,5,Fair,-0.06,"Digital wellness is important, but finding the right balance is challenging. (Email Premium mainly)",Balanced
279,Asia-Pacific,Millennial (25-40),8.83,5,69.41,7,Fair,-0.32,"Trying to be more mindful, but it's difficult in today's world.",Balanced
280,LATAM,Millennial (25-40),6.05,4,30.84,5,Poor,0.26,"I have too many apps, but I don't know which ones to cut.",Balanced
281,Africa,Millennial (25-40),4.29,7,49.41,5,Excellent,0.12,Screen time depends on work demands. Weekends are usually better. (Spotify mainly),Balanced
282,Europe,Millennial (25-40),6.77,12,94.57,6,Poor,-0.23,Screen time depends on work demands. Weekends are usually better. (TikTok mainly),Balanced
283,Europe,Boomer (57+),3.05,1,0.0,2,Excellent,0.47,Found the right mix of subscriptions that actually add value to my life.,Minimalist
284,North America,Gen X (41-56),4.75,7,115.79,7,Excellent,0.04,"I have too many apps, but I don't know which ones to cut.",Balanced
285,Asia-Pacific,Gen Z (18-24),10.22,3,34.99,6,Poor,-0.14,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
286,North America,Gen Z (18-24),10.37,5,109.21,7,Poor,-0.31,Screen time depends on work demands. Weekends are usually better.,Balanced
287,Asia-Pacific,Millennial (25-40),7.64,4,40.4,6,Good,0.08,"Some subscriptions are useful, others are just taking up space and money.",Balanced
288,Asia-Pacific,Gen Z (18-24),9.45,2,20.81,6,Good,-0.16,Screen time depends on work demands. Weekends are usually better.,Balanced
289,Europe,Gen X (41-56),4.71,4,70.9,5,Poor,0.23,"Digital wellness is important, but finding the right balance is challenging. (Discord mainly)",Balanced
290,Asia-Pacific,Gen Z (18-24),11.33,3,27.76,8,Poor,-0.71,Too many ads and expensive subscriptions. I feel drained every day.,Digital Addict
291,North America,Millennial (25-40),8.82,4,67.16,6,Poor,0.08,"Some subscriptions are useful, others are just taking up space and money.",Balanced
292,North America,Gen Z (18-24),8.16,3,54.72,5,Fair,0.29,"I have too many apps, but I don't know which ones to cut.",Balanced
293,LATAM,Millennial (25-40),7.05,5,40.63,5,Poor,0.51,Technology enables my creativity and professional growth. Love the digital ecosystem. (Gaming Pass mainly),Balanced
294,Europe,Gen X (41-56),5.15,4,48.17,6,Good,-0.07,"I have too many apps, but I don't know which ones to cut. (Gaming Pass mainly)",Balanced
295,North America,Millennial (25-40),8.21,4,65.5,5,Fair,0.08,"I use digital tools for work and entertainment, but I try to maintain balance.",Balanced
296,Asia-Pacific,Boomer (57+),2.56,2,28.65,3,Good,0.57,I've set healthy boundaries with screen time and feel much better now. (TikTok mainly),Balanced
297,LATAM,Boomer (57+),0.96,2,24.46,2,Excellent,0.96,I've set healthy boundaries with screen time and feel much better now.,Balanced
298,Europe,Millennial (25-40),7.62,5,95.86,7,Good,-0.16,"Digital wellness is important, but finding the right balance is challenging.",Balanced
299,Asia-Pacific,Gen Z (18-24),9.45,2,35.06,6,Poor,-0.15,"Digital wellness is important, but finding the right balance is challenging.",Balanced
300,North America,Gen X (41-56),4.06,5,81.0,5,Excellent,0.23,"Trying to be more mindful, but it's difficult in today's world. (Email Premium mainly)",Balanced
301,North America,Boomer (57+),1.82,1,10.55,1,Good,0.94,Using apps for meditation and fitness really improved my overall wellness.,Minimalist
302,Asia-Pacific,Gen X (41-56),5.88,3,26.74,5,Excellent,0.08,"Trying to be more mindful, but it's difficult in today's world.",Balanced
303,Asia-Pacific,Gen Z (18-24),10.31,2,20.98,6,Poor,-0.05,Screen time depends on work demands. Weekends are usually better.,Balanced
304,Asia-Pacific,Boomer (57+),3.63,1,5.02,3,Good,0.34,My sleep improved once I started digital detox after 9 PM. Game changer!,Minimalist
305,Asia-Pacific,Millennial (25-40),8.34,6,65.75,7,Good,-0.11,"I use digital tools for work and entertainment, but I try to maintain balance. (Instagram mainly)",Balanced
